Team,Year,Sport,Gold,Silver,Bronze,Total,gs,ss,bs
Colombia,2008,Table Tennis,0,0,0,1,0.0,0.0,0.0
Colombia,2008,Taekwondo,0,0,0,2,0.0,0.0,0.0
Colombia,2008,Weightlifting,0,1,0,10,0.0,0.1,0.0
Colombia,2008,Wrestling,0,0,1,3,0.0,0.0,0.3333333333333333
Colombia,2012,Archery,0,0,0,2,0.0,0.0,0.0
Colombia,2012,Athletics,0,1,0,31,0.0,0.03225806451612903,0.0
Colombia,2012,Boxing,0,0,0,3,0.0,0.0,0.0
Colombia,2012,Cycling,1,1,1,21,0.047619047619047616,0.047619047619047616,0.047619047619047616
Colombia,2012,Diving,0,0,0,3,0.0,0.0,0.0
Colombia,2012,Equestrianism,0,0,0,2,0.0,0.0,0.0
Colombia,2012,Fencing,0,0,0,1,0.0,0.0,0.0
Colombia,2012,Football,0,0,0,17,0.0,0.0,0.0
Colombia,2012,Gymnastics,0,0,0,10,0.0,0.0,0.0
Colombia,2012,Judo,0,0,1,2,0.0,0.0,0.5
Colombia,2012,Sailing,0,0,0,2,0.0,0.0,0.0
Colombia,2012,Shooting,0,0,0,1,0.0,0.0,0.0
Colombia,2012,Swimming,0,0,0,6,0.0,0.0,0.0
Colombia,2012,Table Tennis,0,0,0,1,0.0,0.0,0.0
Colombia,2012,Taekwondo,0,0,1,1,0.0,0.0,1.0
Colombia,2012,Tennis,0,0,0,5,0.0,0.0,0.0
Colombia,2012,Triathlon,0,0,0,1,0.0,0.0,0.0
Colombia,2012,Weightlifting,0,1,0,8,0.0,0.125,0.0
Colombia,2012,Wrestling,0,0,1,3,0.0,0.0,0.3333333333333333
Colombia,2016,Archery,0,0,0,7,0.0,0.0,0.0
Colombia,2016,Athletics,1,0,0,34,0.029411764705882353,0.0,0.0
Colombia,2016,Boxing,0,1,1,5,0.0,0.2,0.2
Colombia,2016,Cycling,1,0,1,16,0.0625,0.0,0.0625
Colombia,2016,Diving,0,0,0,4,0.0,0.0,0.0
Colombia,2016,Equestrianism,0,0,0,2,0.0,0.0,0.0
Colombia,2016,Fencing,0,0,0,2,0.0,0.0,0.0
Colombia,2016,Football,0,0,0,33,0.0,0.0,0.0
Colombia,2016,Golf,0,0,0,1,0.0,0.0,0.0
Colombia,2016,Gymnastics,0,0,0,10,0.0,0.0,0.0
Colombia,2016,Judo,0,1,0,2,0.0,0.5,0.0
Colombia,2016,Rugby Sevens,0,0,0,12,0.0,0.0,0.0
Colombia,2016,Sailing,0,0,0,1,0.0,0.0,0.0
Colombia,2016,Shooting,0,0,0,1,0.0,0.0,0.0
Colombia,2016,Swimming,0,0,0,5,0.0,0.0,0.0
Colombia,2016,Synchronized Swimming,0,0,0,2,0.0,0.0,0.0
Colombia,2016,Table Tennis,0,0,0,1,0.0,0.0,0.0
Colombia,2016,Taekwondo,0,0,0,2,0.0,0.0,0.0
Colombia,2016,Tennis,0,0,0,3,0.0,0.0,0.0
Colombia,2016,Weightlifting,1,0,1,9,0.1111111111111111,0.0,0.1111111111111111
Colombia,2016,Wrestling,0,0,0,5,0.0,0.0,0.0
Colombia,2020,Archery,0,0,0,4,0.0,0.0,0.0
Colombia,2020,Artistic Swimming,0,0,0,2,0.0,0.0,0.0
Colombia,2020,Athletics,0,2,0,27,0.0,0.07407407407407407,0.0
Colombia,2020,Boxing,0,0,0,6,0.0,0.0,0.0
Colombia,2020,Cycling BMX Racing,0,1,1,3,0.0,0.3333333333333333,0.3333333333333333
Colombia,2020,Cycling Road,0,0,0,6,0.0,0.0,0.0
Colombia,2020,Cycling Track,0,0,0,2,0.0,0.0,0.0
Colombia,2020,Diving,0,0,0,3,0.0,0.0,0.0
Colombia,2020,Equestrian,0,0,0,1,0.0,0.0,0.0
Colombia,2020,Fencing,0,0,0,1,0.0,0.0,0.0
Colombia,2020,Golf,0,0,0,2,0.0,0.0,0.0
Colombia,2020,Judo,0,0,0,1,0.0,0.0,0.0
Colombia,2020,Shooting,0,0,0,1,0.0,0.0,0.0
Colombia,2020,Skateboarding,0,0,0,1,0.0,0.0,0.0
Colombia,2020,Swimming,0,0,0,4,0.0,0.0,0.0
Colombia,2020,Taekwondo,0,0,0,2,0.0,0.0,0.0
Colombia,2020,Tennis,0,0,0,4,0.0,0.0,0.0
Colombia,2020,Trampoline Gymnastics,0,0,0,1,0.0,0.0,0.0
Colombia,2020,Weightlifting,0,1,0,3,0.0,0.3333333333333333,0.0
Colombia,2020,Wrestling,0,0,0,3,0.0,0.0,0.0
Colombia,2024,Archery,0,0,0,9,0.0,0.0,0.0
Colombia,2024,Artistic Gymnastics,0,1,0,9,0.0,0.1111111111111111,0.0
Colombia,2024,Athletics,0,0,0,19,0.0,0.0,0.0
Colombia,2024,Boxing,0,0,0,5,0.0,0.0,0.0
Colombia,2024,Canoe Sprint,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Cycling BMX Freestyle,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Cycling BMX Racing,0,0,0,5,0.0,0.0,0.0
Colombia,2024,Cycling Mountain Bike,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Cycling Road,0,0,0,3,0.0,0.0,0.0
Colombia,2024,Cycling Track,0,0,0,9,0.0,0.0,0.0
Colombia,2024,Diving,0,0,0,3,0.0,0.0,0.0
Colombia,2024,Equestrian,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Fencing,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Football,0,0,0,19,0.0,0.0,0.0
Colombia,2024,Golf,0,0,0,3,0.0,0.0,0.0
Colombia,2024,Judo,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Sailing,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Skateboarding,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Swimming,0,0,0,2,0.0,0.0,0.0
Colombia,2024,Tennis,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Trampoline Gymnastics,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Triathlon,0,0,0,1,0.0,0.0,0.0
Colombia,2024,Weightlifting,0,2,0,4,0.0,0.5,0.0
Colombia,2024,Wrestling,0,0,1,4,0.0,0.0,0.25
Comanche,1952,Sailing,0,2,0,2,0.0,1.0,0.0
Combine,1960,Sailing,0,0,0,2,0.0,0.0,0.0
Comoros,1996,Athletics,0,0,0,4,0.0,0.0,0.0
Comoros,2000,Athletics,0,0,0,2,0.0,0.0,0.0
Comoros,2004,Athletics,0,0,0,2,0.0,0.0,0.0
Comoros,2004,Weightlifting,0,0,0,1,0.0,0.0,0.0
Comoros,2008,Athletics,0,0,0,2,0.0,0.0,0.0
Comoros,2008,Swimming,0,0,0,1,0.0,0.0,0.0
Comoros,2012,Athletics,0,0,0,2,0.0,0.0,0.0
Comoros,2012,Swimming,0,0,0,1,0.0,0.0,0.0
Comoros,2016,Athletics,0,0,0,2,0.0,0.0,0.0
Comoros,2016,Swimming,0,0,0,2,0.0,0.0,0.0
Comoros,2020,Athletics,0,0,0,2,0.0,0.0,0.0
Comoros,2020,Judo,0,0,0,1,0.0,0.0,0.0
Comoros,2024,Athletics,0,0,0,1,0.0,0.0,0.0
Comoros,2024,Canoe Slalom,0,0,0,2,0.0,0.0,0.0
Comoros,2024,Swimming,0,0,0,2,0.0,0.0,0.0
Compigne Polo Club,1900,Polo,0,0,0,4,0.0,0.0,0.0
Complex II,1952,Sailing,4,0,0,4,1.0,0.0,0.0
"Concordia Turnverein, St Louis",1904,Gymnastics,0,0,0,6,0.0,0.0,0.0
Congo,2024,Athletics,0,0,0,1,0.0,0.0,0.0
Congo,2024,Swimming,0,0,0,2,0.0,0.0,0.0
Congo,2024,Table Tennis,0,0,0,1,0.0,0.0,0.0
Congo (Brazzaville),1964,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),1972,Athletics,0,0,0,8,0.0,0.0,0.0
Congo (Brazzaville),1980,Athletics,0,0,0,8,0.0,0.0,0.0
Congo (Brazzaville),1980,Boxing,0,0,0,3,0.0,0.0,0.0
Congo (Brazzaville),1980,Handball,0,0,0,14,0.0,0.0,0.0
Congo (Brazzaville),1984,Athletics,0,0,0,10,0.0,0.0,0.0
Congo (Brazzaville),1984,Judo,0,0,0,3,0.0,0.0,0.0
Congo (Brazzaville),1988,Athletics,0,0,0,10,0.0,0.0,0.0
Congo (Brazzaville),1992,Athletics,0,0,0,9,0.0,0.0,0.0
Congo (Brazzaville),1992,Swimming,0,0,0,1,0.0,0.0,0.0
Congo (Brazzaville),1996,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),1996,Judo,0,0,0,1,0.0,0.0,0.0
Congo (Brazzaville),1996,Swimming,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2000,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2000,Judo,0,0,0,1,0.0,0.0,0.0
Congo (Brazzaville),2000,Swimming,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2004,Athletics,0,0,0,1,0.0,0.0,0.0
Congo (Brazzaville),2004,Fencing,0,0,0,1,0.0,0.0,0.0
Congo (Brazzaville),2004,Judo,0,0,0,1,0.0,0.0,0.0
Congo (Brazzaville),2004,Swimming,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2008,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2008,Swimming,0,0,0,1,0.0,0.0,0.0
Congo (Brazzaville),2008,Table Tennis,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2012,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2012,Swimming,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2012,Table Tennis,0,0,0,3,0.0,0.0,0.0
Congo (Brazzaville),2016,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2016,Boxing,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2016,Judo,0,0,0,1,0.0,0.0,0.0
Congo (Brazzaville),2016,Swimming,0,0,0,2,0.0,0.0,0.0
Congo (Brazzaville),2016,Table Tennis,0,0,0,3,0.0,0.0,0.0
Congo (Kinshasa),1968,Cycling,0,0,0,8,0.0,0.0,0.0
Congo (Kinshasa),1984,Athletics,0,0,0,3,0.0,0.0,0.0
Congo (Kinshasa),1984,Boxing,0,0,0,6,0.0,0.0,0.0
Congo (Kinshasa),1988,Athletics,0,0,0,9,0.0,0.0,0.0
Congo (Kinshasa),1988,Boxing,0,0,0,5,0.0,0.0,0.0
Congo (Kinshasa),1988,Cycling,0,0,0,7,0.0,0.0,0.0
Congo (Kinshasa),1992,Athletics,0,0,0,9,0.0,0.0,0.0
Congo (Kinshasa),1992,Boxing,0,0,0,1,0.0,0.0,0.0
Congo (Kinshasa),1992,Cycling,0,0,0,3,0.0,0.0,0.0
Congo (Kinshasa),1992,Judo,0,0,0,6,0.0,0.0,0.0
Congo (Kinshasa),1996,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Kinshasa),1996,Basketball,0,0,0,12,0.0,0.0,0.0
Congo (Kinshasa),2000,Athletics,0,0,0,3,0.0,0.0,0.0
Congo (Kinshasa),2004,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Kinshasa),2004,Table Tennis,0,0,0,4,0.0,0.0,0.0
Congo (Kinshasa),2008,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Kinshasa),2008,Boxing,0,0,0,1,0.0,0.0,0.0
Congo (Kinshasa),2008,Judo,0,0,0,1,0.0,0.0,0.0
Congo (Kinshasa),2008,Swimming,0,0,0,1,0.0,0.0,0.0
Congo (Kinshasa),2012,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Kinshasa),2012,Boxing,0,0,0,1,0.0,0.0,0.0
Congo (Kinshasa),2012,Judo,0,0,0,1,0.0,0.0,0.0
Congo (Kinshasa),2016,Athletics,0,0,0,2,0.0,0.0,0.0
Congo (Kinshasa),2016,Judo,0,0,0,1,0.0,0.0,0.0
Congo (Kinshasa),2016,Taekwondo,0,0,0,1,0.0,0.0,0.0
Cook Islands,1988,Athletics,0,0,0,3,0.0,0.0,0.0
Cook Islands,1988,Boxing,0,0,0,3,0.0,0.0,0.0
Cook Islands,1988,Weightlifting,0,0,0,2,0.0,0.0,0.0
Cook Islands,1992,Athletics,0,0,0,1,0.0,0.0,0.0
Cook Islands,1992,Weightlifting,0,0,0,1,0.0,0.0,0.0
Cook Islands,1996,Athletics,0,0,0,1,0.0,0.0,0.0
Cook Islands,1996,Sailing,0,0,0,1,0.0,0.0,0.0
Cook Islands,1996,Weightlifting,0,0,0,1,0.0,0.0,0.0
Cook Islands,2000,Athletics,0,0,0,1,0.0,0.0,0.0
Cook Islands,2000,Sailing,0,0,0,1,0.0,0.0,0.0
Cook Islands,2004,Athletics,0,0,0,2,0.0,0.0,0.0
Cook Islands,2004,Weightlifting,0,0,0,1,0.0,0.0,0.0
Cook Islands,2008,Athletics,0,0,0,2,0.0,0.0,0.0
Cook Islands,2008,Swimming,0,0,0,1,0.0,0.0,0.0
Cook Islands,2008,Weightlifting,0,0,0,1,0.0,0.0,0.0
Cook Islands,2012,Athletics,0,0,0,2,0.0,0.0,0.0
Cook Islands,2012,Canoeing,0,0,0,3,0.0,0.0,0.0
Cook Islands,2012,Sailing,0,0,0,1,0.0,0.0,0.0
Cook Islands,2012,Swimming,0,0,0,2,0.0,0.0,0.0
Cook Islands,2012,Weightlifting,0,0,0,1,0.0,0.0,0.0
Cook Islands,2016,Athletics,0,0,0,2,0.0,0.0,0.0
Cook Islands,2016,Canoeing,0,0,0,2,0.0,0.0,0.0
Cook Islands,2016,Sailing,0,0,0,2,0.0,0.0,0.0
Cook Islands,2016,Swimming,0,0,0,2,0.0,0.0,0.0
Cook Islands,2016,Weightlifting,0,0,0,1,0.0,0.0,0.0
Cook Islands,2020,Athletics,0,0,0,1,0.0,0.0,0.0
Cook Islands,2020,Canoe Slalom,0,0,0,2,0.0,0.0,0.0
Cook Islands,2020,Canoe Sprint,0,0,0,3,0.0,0.0,0.0
Cook Islands,2020,Swimming,0,0,0,3,0.0,0.0,0.0
Cook Islands,2024,Athletics,0,0,0,1,0.0,0.0,0.0
Cook Islands,2024,Swimming,0,0,0,1,0.0,0.0,0.0
Cornwall,1908,Rugby,0,15,0,15,0.0,1.0,0.0
Costa Rica,1936,Fencing,0,0,0,1,0.0,0.0,0.0
Costa Rica,1964,Judo,0,0,0,2,0.0,0.0,0.0
Costa Rica,1968,Athletics,0,0,0,6,0.0,0.0,0.0
Costa Rica,1968,Boxing,0,0,0,2,0.0,0.0,0.0
Costa Rica,1968,Cycling,0,0,0,8,0.0,0.0,0.0
Costa Rica,1968,Shooting,0,0,0,7,0.0,0.0,0.0
Costa Rica,1968,Swimming,0,0,0,1,0.0,0.0,0.0
Costa Rica,1968,Weightlifting,0,0,0,3,0.0,0.0,0.0
Costa Rica,1972,Athletics,0,0,0,1,0.0,0.0,0.0
Costa Rica,1972,Judo,0,0,0,1,0.0,0.0,0.0
Costa Rica,1972,Shooting,0,0,0,2,0.0,0.0,0.0
Costa Rica,1976,Archery,0,0,0,2,0.0,0.0,0.0
Costa Rica,1976,Cycling,0,0,0,1,0.0,0.0,0.0
Costa Rica,1976,Shooting,0,0,0,2,0.0,0.0,0.0
Costa Rica,1976,Swimming,0,0,0,5,0.0,0.0,0.0
Costa Rica,1980,Archery,0,0,0,2,0.0,0.0,0.0
Costa Rica,1980,Football,0,0,0,16,0.0,0.0,0.0
Costa Rica,1980,Judo,0,0,0,3,0.0,0.0,0.0
Costa Rica,1980,Shooting,0,0,0,8,0.0,0.0,0.0
Costa Rica,1980,Swimming,0,0,0,8,0.0,0.0,0.0
Costa Rica,1984,Athletics,0,0,0,5,0.0,0.0,0.0
Costa Rica,1984,Football,0,0,0,17,0.0,0.0,0.0
Costa Rica,1984,Judo,0,0,0,4,0.0,0.0,0.0
Costa Rica,1984,Shooting,0,0,0,3,0.0,0.0,0.0
Costa Rica,1984,Swimming,0,0,0,3,0.0,0.0,0.0
Costa Rica,1988,Athletics,0,0,0,4,0.0,0.0,0.0
Costa Rica,1988,Boxing,0,0,0,1,0.0,0.0,0.0
Costa Rica,1988,Judo,0,0,0,1,0.0,0.0,0.0
Costa Rica,1988,Shooting,0,0,0,1,0.0,0.0,0.0
Costa Rica,1988,Swimming,0,1,0,25,0.0,0.04,0.0
Costa Rica,1988,Weightlifting,0,0,0,1,0.0,0.0,0.0
Costa Rica,1992,Archery,0,0,0,1,0.0,0.0,0.0
Costa Rica,1992,Athletics,0,0,0,11,0.0,0.0,0.0
Costa Rica,1992,Canoeing,0,0,0,4,0.0,0.0,0.0
Costa Rica,1992,Fencing,0,0,0,1,0.0,0.0,0.0
Costa Rica,1992,Shooting,0,0,0,1,0.0,0.0,0.0
Costa Rica,1992,Swimming,0,0,0,2,0.0,0.0,0.0
Costa Rica,1996,Athletics,0,0,0,2,0.0,0.0,0.0
Costa Rica,1996,Canoeing,0,0,0,2,0.0,0.0,0.0
Costa Rica,1996,Cycling,0,0,0,1,0.0,0.0,0.0
Costa Rica,1996,Diving,0,0,0,2,0.0,0.0,0.0
Costa Rica,1996,Judo,0,0,0,2,0.0,0.0,0.0
Costa Rica,1996,Swimming,1,0,0,4,0.25,0.0,0.0
Costa Rica,2000,Athletics,0,0,0,1,0.0,0.0,0.0
Costa Rica,2000,Cycling,0,0,0,1,0.0,0.0,0.0
Costa Rica,2000,Swimming,0,0,2,5,0.0,0.0,0.4
Costa Rica,2000,Tennis,0,0,0,1,0.0,0.0,0.0
Costa Rica,2000,Triathlon,0,0,0,1,0.0,0.0,0.0
Costa Rica,2004,Cycling,0,0,0,2,0.0,0.0,0.0
Costa Rica,2004,Football,0,0,0,14,0.0,0.0,0.0
Costa Rica,2004,Judo,0,0,0,1,0.0,0.0,0.0
Costa Rica,2004,Shooting,0,0,0,1,0.0,0.0,0.0
Costa Rica,2004,Swimming,0,0,0,2,0.0,0.0,0.0
Costa Rica,2004,Taekwondo,0,0,0,1,0.0,0.0,0.0
Costa Rica,2008,Athletics,0,0,0,3,0.0,0.0,0.0
Costa Rica,2008,Cycling,0,0,0,2,0.0,0.0,0.0
Costa Rica,2008,Swimming,0,0,0,2,0.0,0.0,0.0
Costa Rica,2008,Taekwondo,0,0,0,1,0.0,0.0,0.0
Costa Rica,2012,Athletics,0,0,0,4,0.0,0.0,0.0
Costa Rica,2012,Cycling,0,0,0,2,0.0,0.0,0.0
Costa Rica,2012,Judo,0,0,0,1,0.0,0.0,0.0
Costa Rica,2012,Swimming,0,0,0,2,0.0,0.0,0.0
Costa Rica,2012,Taekwondo,0,0,0,1,0.0,0.0,0.0
Costa Rica,2012,Triathlon,0,0,0,1,0.0,0.0,0.0
Costa Rica,2016,Athletics,0,0,0,4,0.0,0.0,0.0
Costa Rica,2016,Beach Volleyball,0,0,0,2,0.0,0.0,0.0
Costa Rica,2016,Cycling,0,0,0,3,0.0,0.0,0.0
Costa Rica,2016,Judo,0,0,0,1,0.0,0.0,0.0
Costa Rica,2016,Swimming,0,0,0,1,0.0,0.0,0.0
Costa Rica,2016,Triathlon,0,0,0,1,0.0,0.0,0.0
Costa Rica,2020,Artistic Gymnastics,0,0,0,5,0.0,0.0,0.0
Costa Rica,2020,Athletics,0,0,0,3,0.0,0.0,0.0
Costa Rica,2020,Cycling BMX Freestyle,0,0,0,1,0.0,0.0,0.0
Costa Rica,2020,Cycling Road,0,0,0,2,0.0,0.0,0.0
Costa Rica,2020,Judo,0,0,0,1,0.0,0.0,0.0
Costa Rica,2020,Surfing,0,0,0,3,0.0,0.0,0.0
Costa Rica,2020,Swimming,0,0,0,2,0.0,0.0,0.0
Costa Rica,2020,Taekwondo,0,0,0,1,0.0,0.0,0.0
Costa Rica,2024,Athletics,0,0,0,1,0.0,0.0,0.0
Costa Rica,2024,Cycling Road,0,0,0,1,0.0,0.0,0.0
Costa Rica,2024,Judo,0,0,0,1,0.0,0.0,0.0
Costa Rica,2024,Surfing,0,0,0,1,0.0,0.0,0.0
Costa Rica,2024,Swimming,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,1964,Athletics,0,0,0,7,0.0,0.0,0.0
Cote d'Ivoire,1964,Boxing,0,0,0,3,0.0,0.0,0.0
Cote d'Ivoire,1968,Athletics,0,0,0,8,0.0,0.0,0.0
Cote d'Ivoire,1968,Canoeing,0,0,0,3,0.0,0.0,0.0
Cote d'Ivoire,1972,Athletics,0,0,0,8,0.0,0.0,0.0
Cote d'Ivoire,1972,Canoeing,0,0,0,5,0.0,0.0,0.0
Cote d'Ivoire,1976,Athletics,0,0,0,11,0.0,0.0,0.0
Cote d'Ivoire,1984,Athletics,0,1,0,9,0.0,0.1111111111111111,0.0
Cote d'Ivoire,1984,Boxing,0,0,0,3,0.0,0.0,0.0
Cote d'Ivoire,1984,Canoeing,0,0,0,4,0.0,0.0,0.0
Cote d'Ivoire,1984,Judo,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,1988,Athletics,0,0,0,10,0.0,0.0,0.0
Cote d'Ivoire,1988,Boxing,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,1988,Canoeing,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,1988,Handball,0,0,0,14,0.0,0.0,0.0
Cote d'Ivoire,1988,Tennis,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,1992,Athletics,0,0,0,14,0.0,0.0,0.0
Cote d'Ivoire,1992,Canoeing,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,1992,Judo,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,1996,Athletics,0,0,0,7,0.0,0.0,0.0
Cote d'Ivoire,1996,Canoeing,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,1996,Judo,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,1996,Tennis,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,2000,Athletics,0,0,0,12,0.0,0.0,0.0
Cote d'Ivoire,2000,Judo,0,0,0,3,0.0,0.0,0.0
Cote d'Ivoire,2000,Swimming,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2000,Taekwondo,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2000,Wrestling,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2004,Athletics,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,2004,Swimming,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,2004,Taekwondo,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2008,Athletics,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2008,Canoeing,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,2008,Football,0,0,0,16,0.0,0.0,0.0
Cote d'Ivoire,2008,Swimming,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2008,Taekwondo,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,2012,Archery,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2012,Athletics,0,0,0,4,0.0,0.0,0.0
Cote d'Ivoire,2012,Judo,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2012,Swimming,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,2012,Taekwondo,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2012,Wrestling,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2016,Archery,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2016,Athletics,0,0,0,7,0.0,0.0,0.0
Cote d'Ivoire,2016,Fencing,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2016,Judo,0,0,0,1,0.0,0.0,0.0
Cote d'Ivoire,2016,Swimming,0,0,0,2,0.0,0.0,0.0
Cote d'Ivoire,2016,Taekwondo,1,0,1,3,0.3333333333333333,0.0,0.3333333333333333
Covunco III,1956,Sailing,0,0,0,2,0.0,0.0,0.0
Crabe I-11,1900,Sailing,0,0,0,1,0.0,0.0,0.0
Crabe I-2,1900,Sailing,0,0,0,1,0.0,0.0,0.0
Crabe I-3,1900,Sailing,0,0,0,1,0.0,0.0,0.0
Crabe II-1,1900,Sailing,0,5,0,5,0.0,1.0,0.0
Crabe II-12,1900,Sailing,0,0,0,5,0.0,0.0,0.0
Crabe II-4,1900,Sailing,0,0,5,5,0.0,0.0,1.0
Crete,1906,Athletics,0,0,0,10,0.0,0.0,0.0
Crete,1906,Shooting,0,0,0,1,0.0,0.0,0.0
Croatia,1992,Athletics,0,0,0,2,0.0,0.0,0.0
Croatia,1992,Basketball,0,12,0,12,0.0,1.0,0.0
Croatia,1992,Boxing,0,0,0,1,0.0,0.0,0.0
Croatia,1992,Canoeing,0,0,0,5,0.0,0.0,0.0
Croatia,1992,Equestrianism,0,0,0,1,0.0,0.0,0.0
Croatia,1992,Rowing,0,0,0,7,0.0,0.0,0.0
Croatia,1992,Sailing,0,0,0,3,0.0,0.0,0.0
Croatia,1992,Shooting,0,0,0,7,0.0,0.0,0.0
Croatia,1992,Table Tennis,0,0,0,3,0.0,0.0,0.0
Croatia,1992,Tennis,0,0,3,4,0.0,0.0,0.75
Croatia,1992,Wrestling,0,0,0,1,0.0,0.0,0.0
Croatia,1996,Athletics,0,0,0,3,0.0,0.0,0.0
Croatia,1996,Basketball,0,0,0,12,0.0,0.0,0.0
Croatia,1996,Boxing,0,0,0,1,0.0,0.0,0.0
Croatia,1996,Canoeing,0,0,0,8,0.0,0.0,0.0
Croatia,1996,Gymnastics,0,0,0,7,0.0,0.0,0.0
Croatia,1996,Handball,16,0,0,16,1.0,0.0,0.0
Croatia,1996,Rowing,0,0,0,8,0.0,0.0,0.0
Croatia,1996,Sailing,0,0,0,3,0.0,0.0,0.0
Croatia,1996,Shooting,0,0,0,8,0.0,0.0,0.0
Croatia,1996,Swimming,0,0,0,26,0.0,0.0,0.0
Croatia,1996,Table Tennis,0,0,0,6,0.0,0.0,0.0
Croatia,1996,Tennis,0,0,0,6,0.0,0.0,0.0
Croatia,1996,Water Polo,0,12,0,12,0.0,1.0,0.0
Croatia,1996,Wrestling,0,0,0,1,0.0,0.0,0.0
Croatia,2000,Athletics,0,0,0,18,0.0,0.0,0.0
Croatia,2000,Canoeing,0,0,0,5,0.0,0.0,0.0
Croatia,2000,Rowing,0,0,9,13,0.0,0.0,0.6923076923076923
Croatia,2000,Sailing,0,0,0,4,0.0,0.0,0.0
Croatia,2000,Shooting,0,0,0,3,0.0,0.0,0.0
Croatia,2000,Swimming,0,0,0,25,0.0,0.0,0.0
Croatia,2000,Table Tennis,0,0,0,6,0.0,0.0,0.0
Croatia,2000,Taekwondo,0,0,0,1,0.0,0.0,0.0
Croatia,2000,Tennis,0,0,0,8,0.0,0.0,0.0
Croatia,2000,Volleyball,0,0,0,11,0.0,0.0,0.0
Croatia,2000,Water Polo,0,0,0,13,0.0,0.0,0.0
Croatia,2000,Weightlifting,1,0,0,1,1.0,0.0,0.0
Croatia,2004,Athletics,0,0,0,12,0.0,0.0,0.0
Croatia,2004,Boxing,0,0,0,2,0.0,0.0,0.0
Croatia,2004,Canoeing,0,0,0,4,0.0,0.0,0.0
Croatia,2004,Equestrianism,0,0,0,1,0.0,0.0,0.0
Croatia,2004,Handball,15,0,0,15,1.0,0.0,0.0
Croatia,2004,Rowing,0,2,0,6,0.0,0.3333333333333333,0.0
Croatia,2004,Sailing,0,0,0,4,0.0,0.0,0.0
Croatia,2004,Shooting,0,0,0,2,0.0,0.0,0.0
Croatia,2004,Swimming,0,1,0,24,0.0,0.041666666666666664,0.0
Croatia,2004,Table Tennis,0,0,0,5,0.0,0.0,0.0
Croatia,2004,Taekwondo,0,0,0,2,0.0,0.0,0.0
